Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Georgia,Minivans,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,0.28,0.66,7.24,7.37,4.82,6.94,7.41,8.51,9.77,,11.15
Georgia,Minivans,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,100,100,100,100,99.72,99.34,75.57,72.63,79.92,82.08,81.2,80.59,78.74,,73.87
Georgia,Minivans,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,6.14,5.85,5.59,6.22,6.07,6.73,,,,,,,,,
Georgia,Minivans,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,80.59,81.47,82.73,80.51,81.21,78.21,87.97,88.08,86.14,84.51,82.66,80.86,78.89,,74.44
Georgia,Minivans,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,13.27,12.68,11.68,13.27,12.72,15.06,12.03,11.92,13.38,14.8,16.35,17.72,19.08,,21.41
Georgia,Minivans,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.49,0.69,0.99,1.42,2.04,,4.15
Georgia,Minivans,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,156.6,139.9,148.4,142.8,130.6,135.6,128.5,119.7,110.5,100.1,92.79,86.73,79.95,,66.33
Georgia,Minivans,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,407,410,411,354,371,149,231,193,266,378,391,427,408,395,374
Georgia,Minivans,,Vehicle Sales by make,Honda,vehicles,Statista Market Insights,,203,214,224,171,197,71,122,103,145,206,211,233,219,208,194
Georgia,Minivans,,Vehicle Sales by make,Kia,vehicles,Statista Market Insights,,72,69,66,66,63,27,39,32,42,60,63,67,66,65,63
Georgia,Minivans,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,80,77,72,69,65,31,42,35,48,68,71,78,75,74,71
Georgia,Minivans,,Vehicle Sales by make,Toyota,vehicles,Statista Market Insights,,52,50,49,48,46,20,28,23,31,44,46,49,48,48,46
Georgia,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Minivans,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Georgia,Sports Cars,,Average Price,Average,thousand USD (US$),Statista Market Insights,,83.3,83.97,85.05,87.18,87.95,81.57,80.98,88.1,87.96,88.83,88.34,87.41,88.49,88.34,88.62
Georgia,Sports Cars,,Revenue by make,Total,million USD (US$),Statista Market Insights,,13.99,13.52,13.18,13.43,12.93,5.14,7.37,6.26,8.62,12.44,12.99,13.81,13.63,13.52,13.12
Georgia,Sports Cars,,Revenue by make,Alfa Romeo,million USD (US$),Statista Market Insights,,3.92,3.6,3.38,3.4,3.24,1.39,1.99,1.74,2.32,3.37,3.53,3.74,3.7,3.72,3.54
Georgia,Sports Cars,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,4.54,4.66,4.76,5.05,4.95,1.77,2.54,2.14,2.96,4.27,4.42,4.59,4.65,4.51,4.46
Georgia,Sports Cars,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,4.54,4.32,4.09,4.06,3.85,1.62,2.32,1.95,2.71,3.91,4.1,4.47,4.3,4.31,4.13
Georgia,Sports Cars,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,1,0.94,0.95,0.93,0.89,0.36,0.52,0.43,0.62,0.89,0.93,1.01,0.98,0.98,0.99
Georgia,Sports Cars,,Connected Cars Share,Connected,percent,Statista Market Insights,,83.33,83.33,83.46,83.33,83.33,80,81.25,80,80,83,84.76,86.73,91.89,,98.11
Georgia,Sports Cars,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,16.67,16.67,16.54,16.67,16.67,20,18.75,20,20,17,15.24,13.27,8.11,,1.89
Georgia,Sports Cars,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,,,,,,,1.43,4.04,4,2.8,4.95,,6.98
Georgia,Sports Cars,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,,,,,1.43,3.03,4,3.74,3.96,,4.65
Georgia,Sports Cars,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,100,100,100,100,100,100,100,100,97.14,93.94,95,92.52,91.09,,89.53
Georgia,Sports Cars,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,33.33,33.33,16.55,16.67,16.67,19.93,19.54,19.77,19.32,18.78,18.22,17.86,17.21,,15.86
Georgia,Sports Cars,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,50,50,66.91,66.67,66.67,60.16,80.46,80.23,77.57,75.32,73.2,70.94,69.03,,65.23
Georgia,Sports Cars,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,16.66,16.67,16.55,16.66,16.66,19.91,,,2.82,5.48,7.99,10.35,12.57,,16.54
Georgia,Sports Cars,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.29,0.41,0.59,0.84,1.19,,2.37
Georgia,Sports Cars,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,241.7,215.3,211.8,201,214.5,237.6,238.8,232.2,208.3,189.4,174.1,157.6,143.7,,119.4
Georgia,Sports Cars,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,168,161,155,154,147,63,91,71,98,140,147,158,154,153,148
Georgia,Sports Cars,,Vehicle Sales by make,Alfa Romeo,vehicles,Statista Market Insights,,48,46,44,44,42,18,26,21,28,40,42,45,44,44,42
Georgia,Sports Cars,,Vehicle Sales by make,Jaguar,vehicles,Statista Market Insights,,48,46,44,44,42,18,26,20,28,40,42,44,44,43,42
Georgia,Sports Cars,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,48,46,44,44,42,18,26,20,28,40,42,46,44,44,42
Georgia,Sports Cars,,Vehicle Sales by make,Toyota,vehicles,Statista Market Insights,,24,23,23,22,21,9,13,10,14,20,21,23,22,22,22
Georgia,Sports Cars,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Sports Cars,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Sports Cars,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Georgia,SUVs,,Average Price,Average,thousand USD (US$),Statista Market Insights,,35.3,35.83,33.49,32.62,32.17,32.29,31.97,34.42,34.26,34.72,34.85,34.43,34.73,34.72,34.73
Georgia,SUVs,,Revenue by make,Total,million USD (US$),Statista Market Insights,,37.77,39.7,40.62,38.69,37.22,16.31,22.44,20.07,27.58,38.47,40.56,44.1,43.44,42.6,41.51
Georgia,SUVs,,Revenue by make,Alfa Romeo,million USD (US$),Statista Market Insights,,,3.84,3.51,3.24,3.09,1.29,1.75,1.42,2.22,2.96,3.3,3.55,3.56,3.47,3.37
Georgia,SUVs,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,6.24,6.39,6.52,7.16,7.57,2.68,3.73,3.45,4.41,6.35,6.49,7.2,6.85,6.51,6.11
Georgia,SUVs,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,6.48,5.45,4.65,3.41,3.11,1.98,2.62,2.18,3.21,4.58,4.89,5.37,5.19,4.97,4.68
Georgia,SUVs,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,5.96,5.71,7.16,7.02,6.73,2.88,3.9,3.69,5.06,6.74,7.12,7.77,7.83,7.82,7.84
Georgia,SUVs,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,8.95,8.54,9.36,8.78,7.98,3.8,5.25,4.73,6.57,9.1,9.61,10.52,10.37,10.3,10.17
Georgia,SUVs,,Revenue by make,Skoda,million USD (US$),Statista Market Insights,,1.99,1.78,1.67,1.47,1.43,0.69,0.96,0.81,1.11,1.6,1.69,1.76,1.78,1.72,1.7
Georgia,SUVs,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,8.16,8,7.75,7.62,7.3,2.99,4.24,3.79,5,7.14,7.47,7.93,7.88,7.81,7.64
Georgia,SUVs,,Connected Cars Share,Connected,percent,Statista Market Insights,,73.89,75.44,69.94,68.64,70.07,74.8,86.59,86.07,86.85,87.66,88.54,89.13,90.41,,93.61
Georgia,SUVs,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,26.11,24.56,30.06,31.36,29.93,25.2,13.41,13.93,13.15,12.34,11.46,10.87,9.59,,6.39
Georgia,SUVs,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,,,,,,,,,6.66,7.04,7.62,8.11,8.64,,9.57
Georgia,SUVs,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,3.82,3.5,3.01,,,,1.99,1.87,,,,,,,
Georgia,SUVs,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,2.23,2.34,1.04,4.09,7.21,,,3.39,2.81,4.08,5.15,7.03,,13.11
Georgia,SUVs,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,0.34,0.74,1.56,1.87,2.64,3.56,4.26,5.07,5.79,,7.6
Georgia,SUVs,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,96.18,94.27,94.56,98.96,95.57,92.24,96.45,96.08,87.44,86.4,84.12,81.67,78.45,,69.82
Georgia,SUVs,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,37.05,30.58,24.6,24.48,24.3,19.31,15.57,15.88,15.79,15.79,15.09,15.09,14.26,,12.41
Georgia,SUVs,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,48.83,55.15,51.81,54.12,51.49,49.19,71.92,71.93,65.56,62.9,61.8,60.12,59.03,,56.61
Georgia,SUVs,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,14.12,14.27,23.59,21.4,24.21,31.5,12.51,12.19,18.22,20.67,22.18,23.45,24.78,,27.05
Georgia,SUVs,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.44,0.65,0.93,1.34,1.93,,3.94
Georgia,SUVs,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,159.5,159.5,142.4,142.6,140.7,139.9,144.4,141.1,127.6,113.3,104.1,95.28,86.64,,71.34
Georgia,SUVs,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,"1,070","1,108","1,213","1,186","1,157",505,702,583,805,"1,108","1,164","1,281","1,251","1,227","1,195"
Georgia,SUVs,,Vehicle Sales by make,Alfa Romeo,vehicles,Statista Market Insights,,,63,64,64,64,26,36,27,42,56,62,68,67,65,64
Georgia,SUVs,,Vehicle Sales by make,Honda,vehicles,Statista Market Insights,,246,255,264,295,317,113,159,134,174,249,253,283,266,251,233
Georgia,SUVs,,Vehicle Sales by make,Jaguar,vehicles,Statista Market Insights,,101,91,83,64,60,35,47,36,53,75,80,89,85,82,77
Georgia,SUVs,,Vehicle Sales by make,Kia,vehicles,Statista Market Insights,,197,194,236,234,225,98,134,115,159,212,224,246,245,243,243
Georgia,SUVs,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,280,264,330,300,269,138,190,161,230,307,325,360,356,357,354
Georgia,SUVs,,Vehicle Sales by make,Skoda,vehicles,Statista Market Insights,,56,55,55,50,49,22,31,24,33,47,50,53,53,51,51
Georgia,SUVs,,Vehicle Sales by make,Toyota,vehicles,Statista Market Insights,,190,186,181,179,173,73,105,86,114,162,170,182,179,178,173
Georgia,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,SUVs,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Georgia,Pickup Trucks,,Average Price,Average,thousand USD (US$),Statista Market Insights,,33.69,34.05,33.89,33.16,32.19,31.74,31.61,34.45,33.93,34.24,34.26,33.94,34.3,34.18,34.39
Georgia,Pickup Trucks,,Revenue by make,Total,million USD (US$),Statista Market Insights,,5.02,4.94,4.71,4.54,4.22,1.84,2.56,2.27,3.02,4.35,4.63,4.92,4.84,4.79,4.64
Georgia,Pickup Trucks,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,0.71,0.68,0.65,0.66,0.63,0.26,0.37,0.34,0.43,0.62,0.65,0.71,0.69,0.68,0.66
Georgia,Pickup Trucks,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,1.91,1.83,1.62,1.52,1.36,0.69,0.94,0.82,1.11,1.62,1.73,1.85,1.8,1.75,1.69
Georgia,Pickup Trucks,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,2.4,2.42,2.44,2.37,2.23,0.89,1.25,1.11,1.48,2.1,2.24,2.36,2.36,2.35,2.29
Georgia,Pickup Trucks,,Connected Cars Share,Connected,percent,Statista Market Insights,,83.22,100,100,100,100,100,100,100,100,100,100,100,100,,100
Georgia,Pickup Trucks,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,16.78,0,0,0,0,0,0,0,0,0,0,0,0,,0
Georgia,Pickup Trucks,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,20.81,20,18.71,18.25,17.65,20.63,20.48,19.12,19.1,20.8,20.93,21.9,21.88,,22.73
Georgia,Pickup Trucks,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,,,,,,,2.25,2.4,3.88,3.65,5.47,,9.09
Georgia,Pickup Trucks,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,,,1.2,1.47,2.25,3.2,3.88,3.65,3.91,,5.45
Georgia,Pickup Trucks,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,79.19,80,81.29,81.75,82.35,79.37,78.31,77.94,76.4,73.6,72.09,70.8,69.53,,62.73
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,16.79,,,,,,,,,,,,,,
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,83.21,84.14,84.16,83.94,83.97,84.28,61.85,61.2,36.05,35.32,34.28,33.65,32.29,,29.5
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,,15.86,15.84,16.06,16.03,15.72,38.15,38.8,63.46,63.97,64.69,64.85,65.54,,65.98
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.49,0.71,1.03,1.5,2.17,,4.52
Georgia,Pickup Trucks,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,274.4,262.1,283.6,287.3,265.2,299,270.8,266.5,248.4,230.4,212,197.6,186.2,,163.5
Georgia,Pickup Trucks,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,149,145,139,137,131,58,81,66,89,127,135,145,141,140,135
Georgia,Pickup Trucks,,Vehicle Sales by make,Honda,vehicles,Statista Market Insights,,24,23,22,22,21,9,13,11,14,20,21,23,22,22,21
Georgia,Pickup Trucks,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,56,54,49,48,45,22,30,24,33,48,51,55,53,52,50
Georgia,Pickup Trucks,,Vehicle Sales by make,Toyota,vehicles,Statista Market Insights,,69,68,68,67,65,27,38,31,42,59,63,67,66,66,64
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Georgia,Full-Size Vans,,Average Price,Average,thousand USD (US$),Statista Market Insights,,30.32,30.68,30.85,30.84,30.74,29.4,29.18,31.85,31.58,31.57,31.58,31.47,31.64,31.69,31.77
Georgia,Full-Size Vans,,Revenue by make,Total,million USD (US$),Statista Market Insights,,0.76,0.74,0.71,0.71,0.68,0.29,0.41,0.35,0.47,0.69,0.73,0.79,0.76,0.73,0.73
Georgia,Full-Size Vans,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,0.76,0.74,0.71,0.71,0.68,0.29,0.41,0.35,0.47,0.69,0.73,0.79,0.76,0.73,0.73
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,100,100,100,100,100,100,100,100,100,90.91,95.45,95.65,90.91,,84.21
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,,,,,,,,4.55,4.55,4.35,4.55,,5.26
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,,,,,,4.55,4.55,4.35,4.55,,5.26
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,100,100,100,100,100,100,,,,,,,,,
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,,,,,,,100,100,96.68,93.82,91.04,88.28,85.52,,79.72
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,,,,,,,,,2.82,5.47,7.96,10.29,12.46,,16.26
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.5,0.71,1,1.42,2.02,,4.01
Georgia,Full-Size Vans,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,181.2,171.2,157.9,155.1,158.8,156.3,147.5,,,,,,,,
Georgia,Full-Size Vans,,Connected Cars Share,Connected,percent,Statista Market Insights,,0,0,0,0,0,0,100,100,100,100,100,100,100,,100
Georgia,Full-Size Vans,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,100,100,100,100,100,100,0,0,0,0,0,0,0,,0
Georgia,Full-Size Vans,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,25,24,23,23,22,10,14,11,15,22,23,25,24,23,23
Georgia,Full-Size Vans,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,25,24,23,23,22,10,14,11,15,22,23,25,24,23,23
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
